Date;HH;MM;SS;EOG Left[uV];EEG C3-A1[uV];EEG O1-A1[uV];EEG C4-A1[uV];EEG O2-A1[uV]
2016/03/08;1;30;37,31;-5,17578125000002;-7,61718750000002;15,0390625;-12,59765625;10,64453125
2016/03/08;1;30;37,315;-5,46875000000002;0,976562499999983;16,6015625;-3,61328125000002;11,23046875
2016/03/08;1;30;37,32;-6,25000000000002;8,98437499999998;16,89453125;9,47265624999998;12,01171875
2016/03/08;1;30;37,325;-8,88671875000002;14,453125;13,28125;18,75;12,109375
2016/03/08;1;30;37,33;-10,3515625;18,26171875;12,79296875;24,8046875;14,74609375
2016/03/08;1;30;37,335;-9,96093750000002;12,3046875;9,27734374999998;20,8984375;11,9140625
2016/03/08;1;30;37,34;-9,66796875000002;7,12890624999998;7,51953124999998;15,0390625;9,76562499999998
2016/03/08;1;30;37,345;-7,42187500000002;3,32031249999998;6,05468749999998;5,46874999999998;7,32421874999998
2016/03/08;1;30;37,35;-6,25000000000002;-1,66015625000002;3,80859374999998;-4,88281250000002;-0,292968750000017
2016/03/08;1;30;37,355;-6,15234375000002;-4,29687500000002;0,488281249999983;-13,0859375;-4,98046875000002
2016/03/08;1;30;37,36;-6,83593750000002;-3,12500000000002;-2,05078125000002;-12,5;-5,17578125000002
2016/03/08;1;30;37,365;-5,66406250000002;0,390624999999983;-4,49218750000002;-7,42187500000002;-5,66406250000002
2016/03/08;1;30;37,37;-4,49218750000002;6,44531249999998;-2,83203125000002;7,91015624999998;-1,95312500000002
2016/03/08;1;30;37,375;-2,73437500000002;9,86328124999998;-3,32031250000002;18,1640625;-0,0976562500000167
2016/03/08;1;30;37,38;-1,66015625000002;10,15625;-2,73437500000002;25,48828125;1,46484374999998
2016/03/08;1;30;37,385;-1,56250000000002;5,17578124999998;-4,00390625000002;25;2,05078124999998
2016/03/08;1;30;37,39;-3,32031250000002;-2,53906250000002;-5,76171875000002;15,8203125;-2,44140625000002
2016/03/08;1;30;37,395;-3,51562500000002;-8,10546875000002;-3,51562500000002;4,00390624999998;-4,29687500000002
2016/03/08;1;30;37,4;-4,00390625000002;-6,54296875000002;-2,05078125000002;-0,683593750000017;-4,39453125000002
2016/03/08;1;30;37,405;-2,14843750000002;-1,17187500000002;-0,488281250000017;-0,292968750000017;-4,98046875000002
2016/03/08;1;30;37,41;-1,46484375000002;2,34374999999998;-0,976562500000017;0,390624999999983;-5,76171875000002
2016/03/08;1;30;37,415;0,292968749999983;5,07812499999998;1,66015624999998;6,54296874999998;-2,05078125000002
2016/03/08;1;30;37,42;0,781249999999983;3,71093749999998;1,36718749999998;10,44921875;-5,37109375000002
2016/03/08;1;30;37,425;-1,07421875000002;1,75781249999998;4,29687499999998;12,109375;-5,85937500000002
2016/03/08;1;30;37,43;-2,63671875000002;-1,46484375000002;6,93359374999998;14,84375;-3,90625000000002
2016/03/08;1;30;37,435;-5,66406250000002;-5,56640625000002;10,05859375;12,20703125;-3,71093750000002
2016/03/08;1;30;37,44;-6,25000000000002;-7,61718750000002;13,28125;3,90624999999998;-2,14843750000002
